,Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
92,-0.75817,0,1.317678,-0.640727,2,3,-0.142264,2,2,2,-0.274933,0.765512,-0.678049,1,-0.877232,3,2,3,-0.035946,0.931603,2,0.651788,1.041095,-0.058285,0.806541,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
93,0.99386,0,-0.407777,-1.010909,3,3,-1.274014,2,3,1,0.886051,-1.569997,-0.277594,1,-0.603911,3,3,1,1.249709,1.7075,2,0.488508,1.317193,2.114728,0.245834,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
94,-0.539166,0,0.720215,-0.393938,4,2,1.038693,3,2,3,-0.317216,1.403708,-0.678049,0,0.216054,3,1,0,0.09262,-2.171982,3,0.651788,1.041095,0.873006,0.806541,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
95,1.869874,0,1.027623,-0.887515,4,1,-0.289883,3,3,3,1.497139,1.361546,2.525591,0,-0.877232,3,1,1,0.606882,1.7075,1,-0.491174,-0.339394,-0.679146,-0.314873,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
96,-1.415181,0,1.364781,-0.764121,2,1,-1.618459,3,2,3,-0.319553,0.45056,-1.078504,0,1.582663,4,1,1,-0.935905,-0.620189,2,-0.654454,-0.615492,-0.679146,-0.595227,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
97,-0.977174,0,-1.691952,-0.640727,3,2,-1.126394,3,2,3,-0.484862,-0.765963,-0.678049,0,-0.057267,3,2,0,-0.807339,0.155707,4,-0.327893,-0.063296,-0.679146,-0.03452,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
98,2.307882,0,-0.298696,0.099639,4,4,-1.421633,3,4,3,1.56577,1.418887,-1.078504,0,-0.603911,3,3,0,3.435323,-1.396086,2,4.897073,1.593291,-0.368715,1.086895,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
99,0.774856,0,-0.777163,1.703764,3,2,0.054562,3,2,2,-0.947853,1.50799,0.523316,0,-0.877232,3,3,1,0.735447,0.155707,4,-0.654454,-0.615492,-0.368715,-0.595227,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
100,0.008343,1,0.011191,-0.393938,4,3,-0.142264,3,1,1,-0.941266,1.311935,0.523316,1,1.855984,4,4,0,-0.550208,0.155707,3,-0.654454,-0.615492,-0.679146,-0.595227,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
101,-0.539166,0,0.060773,-1.010909,1,4,0.251388,3,1,1,-0.753647,0.121553,-0.678049,0,-0.603911,3,4,0,-1.321601,-0.620189,3,-0.981014,-1.167687,-0.679146,-1.155935,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
102,-1.853188,1,0.169854,-0.393938,3,4,0.005356,2,1,4,-0.760022,0.768744,-0.678049,1,0.762698,3,2,0,-1.321601,1.7075,3,-0.981014,-1.167687,-0.368715,-1.155935,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
103,-0.320163,0,-0.340841,-0.393938,4,1,-1.224807,3,2,3,-0.359924,-0.257345,-0.678049,0,-0.330589,3,3,0,0.606882,0.155707,3,1.468189,2.421585,-0.058285,1.647603,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
104,0.008343,0,0.588822,-0.887515,2,3,1.678377,2,2,4,-0.284707,0.215997,0.923771,0,-0.330589,3,4,1,0.735447,-0.620189,4,-0.981014,-1.167687,-0.679146,-1.155935,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
105,2.417384,0,1.530881,-0.887515,4,3,-1.667666,2,5,4,2.622214,1.069361,2.525591,0,1.582663,4,4,1,2.406799,0.155707,3,-0.654454,-0.615492,-0.058285,-0.595227,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
106,1.431867,0,0.774755,-1.010909,3,1,0.349801,3,5,2,2.479428,-0.6406,0.122861,1,1.036019,3,1,0,2.149668,-1.396086,2,0.161947,-0.339394,-0.679146,0.806541,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
107,-1.305679,1,-1.39446,-0.517332,3,3,-0.978775,2,2,3,-0.161257,1.777266,-0.678049,1,-1.150554,3,4,0,-0.678774,-1.396086,3,-0.164613,-0.063296,-0.679146,-0.314873,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
108,-1.305679,0,1.183807,-0.270544,1,4,-0.093057,2,1,4,-0.767883,1.768553,-0.678049,0,-1.150554,3,3,2,-1.193036,-0.620189,3,-0.817734,-0.615492,-0.058285,-0.875581,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
109,-1.634185,0,-0.665604,0.71661,3,2,-0.33909,3,1,4,-0.771708,1.331189,-0.678049,0,-0.057267,3,3,0,-1.321601,1.7075,3,-1.144294,-1.167687,-0.679146,-1.155935,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
110,1.541369,0,1.620129,-1.010909,4,1,-1.766079,2,3,1,0.208456,1.613817,0.122861,0,1.309341,4,3,0,1.50684,-1.396086,2,0.978348,2.145487,3.046019,1.086895,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
111,-0.320163,1,-0.358195,-0.270544,3,1,0.005356,1,2,3,-0.091139,1.204983,-0.678049,1,2.402628,4,4,0,-0.293077,0.155707,3,0.325228,0.764998,-0.679146,0.526188,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
112,1.869874,0,-1.637412,2.073946,3,4,-1.766079,4,4,4,2.300096,-0.062134,-0.277594,1,-0.877232,3,3,0,1.50684,0.155707,3,-0.327893,-0.339394,0.562576,-0.03452,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
113,-1.415181,0,0.804504,1.086793,1,2,-0.683535,3,1,3,-0.792318,-0.148426,-1.078504,0,-0.877232,3,3,1,-0.678774,-0.620189,3,-0.327893,-0.339394,-0.368715,-0.595227,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
114,-0.320163,0,0.56651,-0.393938,4,3,-1.027981,2,2,2,-0.424518,0.096537,1.324226,0,-0.057267,3,3,1,0.09262,0.155707,3,-0.981014,-1.167687,-0.679146,-1.155935,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
115,0.008343,0,0.958208,-0.764121,3,3,1.038693,3,3,4,0.196557,0.02711,-0.277594,0,-0.877232,3,1,0,0.09262,0.155707,3,-0.327893,-0.339394,-0.368715,-0.314873,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
116,-0.320163,0,1.36726,-0.517332,3,3,-1.027981,2,3,1,1.089605,-1.22244,-0.277594,0,-0.877232,3,4,0,0.349751,2.483396,3,0.651788,1.593291,0.873006,1.086895,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
117,-0.101159,0,1.647399,0.223033,2,2,1.284725,3,3,4,0.687383,1.214119,-1.078504,0,-0.330589,3,3,1,-0.164511,2.483396,3,0.325228,0.764998,-0.058285,1.086895,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
118,-0.101159,0,0.296288,-0.764121,2,1,-1.32322,3,1,4,-0.779357,-1.651652,0.923771,0,1.855984,4,1,1,-0.550208,-0.620189,3,-0.981014,-1.167687,-0.679146,-1.155935,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
119,0.665354,0,-1.012678,2.073946,2,3,1.284725,3,4,4,2.221691,0.728128,-0.678049,1,-0.877232,3,4,2,1.763972,0.155707,4,2.937711,2.145487,0.562576,2.20831,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
120,-0.75817,0,1.263138,1.703764,3,1,1.481551,1,1,3,-0.826527,1.123891,-0.678049,0,2.675949,4,3,3,-0.164511,-0.620189,2,0.488508,0.764998,-0.679146,1.367249,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
121,-0.429664,0,-0.130117,1.58037,2,3,1.432345,3,2,2,-0.07584,0.163997,-1.078504,0,-0.603911,3,1,1,-0.421642,-0.620189,4,-0.001333,0.764998,-0.679146,0.806541,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
122,2.088878,1,-0.89616,0.593216,4,2,0.300595,3,1,2,-0.327203,-1.377737,2.525591,1,0.762698,3,1,3,-0.550208,-0.620189,3,-0.327893,-0.063296,0.562576,-0.314873,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
123,1.541369,0,-0.293738,-0.393938,3,1,-0.732742,3,5,3,2.769461,-1.103401,1.724681,0,-0.603911,3,3,0,1.50684,1.7075,3,2.12131,3.802074,3.97731,3.049371,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
124,-0.648668,1,-1.372148,-0.393938,4,2,0.497421,1,2,3,-0.070316,0.903102,0.523316,1,0.762698,3,2,0,0.09262,0.155707,2,-0.001333,0.764998,1.493867,0.806541,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
125,-1.196177,0,0.095481,-0.393938,3,3,-0.978775,2,1,2,-0.878585,1.263027,-0.678049,0,1.036019,3,3,0,-0.807339,0.155707,2,-0.327893,-0.063296,0.562576,-0.314873,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
126,2.307882,1,-1.625016,1.703764,4,4,1.383138,3,3,4,0.809346,-1.524603,-0.678049,0,-0.877232,3,4,1,3.692454,0.155707,2,5.386914,1.593291,3.97731,0.526188,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
127,-1.96269,1,-0.680478,1.58037,1,4,-0.781948,3,1,3,-1.025832,1.757731,-0.678049,1,1.036019,3,4,0,-1.450167,-0.620189,2,-1.144294,-1.167687,-0.679146,-1.155935,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
128,-1.634185,0,-0.516857,-0.887515,1,3,1.678377,3,1,4,-0.84565,0.700723,-1.078504,0,-0.330589,3,3,1,-1.06447,-0.620189,3,-0.817734,-0.891589,-0.058285,-0.875581,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
129,1.322365,0,-0.824266,1.333581,4,3,1.481551,3,2,1,0.013613,-1.231715,-0.678049,0,-0.330589,3,3,0,0.606882,-0.620189,2,1.304909,1.869389,0.873006,1.927956,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
130,0.665354,0,0.383057,2.320735,3,2,0.300595,4,1,3,-0.374798,0.249727,0.523316,0,-0.877232,3,4,0,0.864013,-0.620189,3,-0.654454,-0.615492,-0.368715,-0.595227,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
131,1.431867,0,0.01615,0.346427,3,3,0.546627,3,3,4,0.574769,-1.077682,0.523316,0,-1.150554,3,4,0,0.606882,0.155707,3,-0.817734,-0.615492,-0.058285,-0.875581,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
132,-0.648668,1,-0.645771,1.333581,3,2,0.251388,1,2,3,-0.413044,1.472152,0.122861,1,-1.150554,3,3,1,-0.935905,-0.620189,3,-0.817734,-0.615492,-0.058285,-0.595227,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
133,0.44635,0,-0.001204,-0.023755,1,3,1.481551,3,3,3,0.358254,0.967329,0.122861,1,-0.603911,3,3,1,0.09262,-0.620189,3,0.325228,0.764998,-0.679146,0.806541,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
134,-1.196177,0,1.369739,1.950552,1,3,-0.240677,3,1,3,-0.756622,-0.758514,-0.678049,0,2.129306,4,4,1,-0.421642,0.155707,3,0.161947,0.764998,0.873006,0.806541,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
135,-0.101159,0,-1.453958,-0.393938,2,2,0.891073,3,2,2,-0.331877,-1.615392,1.324226,0,1.309341,4,4,2,-0.550208,-2.171982,3,-0.654454,-0.615492,-0.679146,-0.875581,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
136,1.541369,1,0.861523,-0.14715,4,1,-0.634329,1,3,4,0.881164,1.523028,-0.277594,0,-0.057267,3,4,0,0.864013,-0.620189,3,-0.491174,-0.615492,-0.679146,-0.314873,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
137,0.227347,0,1.305283,-0.640727,4,4,-0.929568,2,2,3,-0.127685,0.038915,0.523316,0,-0.330589,3,3,1,0.735447,-1.396086,4,1.304909,1.869389,0.873006,1.367249,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
138,-1.305679,0,0.388015,2.320735,3,1,-1.224807,2,2,3,0.453869,1.478757,-0.277594,0,0.762698,3,4,0,-0.678774,0.155707,3,-0.817734,-0.615492,-0.058285,-0.595227,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
139,-0.75817,0,1.084643,-0.023755,3,3,-0.880361,3,2,4,-0.033132,-0.046534,-1.078504,1,1.036019,3,4,0,0.09262,-0.620189,1,0.651788,1.317193,0.562576,0.806541,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
140,-0.539166,1,0.571468,-0.023755,3,1,-1.224807,3,1,1,-0.489324,-0.574686,1.724681,0,1.855984,4,1,0,-0.164511,-0.620189,4,-0.327893,-0.063296,-0.679146,-0.03452,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
141,0.884358,0,1.273054,2.444129,3,3,0.841867,3,1,4,-0.648258,-0.641022,0.923771,0,-0.603911,3,2,0,-0.293077,-0.620189,2,-0.164613,0.212802,-0.679146,-0.314873,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
142,0.117845,0,-1.087051,-0.764121,5,4,-1.667666,3,2,3,-0.464464,-1.688052,0.122861,1,1.309341,4,2,0,0.992578,-0.620189,3,-0.654454,-0.615492,-0.058285,-0.595227,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
143,-0.75817,0,-0.903597,1.086793,3,1,0.448214,3,1,3,-0.82249,1.348757,-0.678049,0,-0.330589,3,3,0,-0.807339,0.931603,2,-0.327893,-0.063296,-0.679146,-0.03452,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
144,-0.539166,0,-0.281343,-0.023755,2,4,-1.520046,1,2,4,-0.389884,1.194443,-1.078504,0,0.489376,3,4,3,-0.293077,-0.620189,4,0.161947,0.764998,-0.679146,0.806541,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
145,-0.75817,0,-1.491145,-0.517332,3,4,0.891073,3,1,1,-0.700952,-0.547843,0.923771,0,-0.330589,3,4,1,-0.421642,0.155707,3,-0.654454,-0.615492,-0.058285,-0.595227,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
146,-0.75817,0,1.548235,-0.887515,1,2,-1.520046,2,1,4,-0.803792,-0.442859,-1.078504,0,-0.603911,3,4,0,-0.678774,0.155707,3,-0.327893,-0.339394,-0.368715,-0.595227,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
147,0.44635,0,0.135146,0.099639,3,4,1.235519,2,4,1,2.268862,-0.200285,0.523316,0,-0.603911,3,2,1,1.249709,-0.620189,2,-0.001333,0.4889,1.493867,0.806541,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
148,0.44635,0,0.323558,-0.023755,4,3,1.383138,3,1,1,-0.906207,-1.033271,-0.277594,0,1.582663,4,4,1,-0.550208,-0.620189,3,-0.327893,-1.167687,-0.368715,-0.03452,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
149,-1.96269,0,0.938376,-0.764121,1,2,0.645041,3,1,2,-1.066628,0.251413,-0.678049,0,-0.330589,3,4,0,-1.321601,0.155707,3,-0.981014,-1.167687,-0.679146,-1.155935,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
150,0.336849,0,1.468903,2.073946,3,2,-0.585122,3,2,2,-0.190791,-0.816417,-0.678049,0,-1.150554,3,1,1,1.121144,-0.620189,3,2.12131,0.764998,-0.058285,2.488664,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
151,-0.210661,0,-0.348278,-1.010909,5,3,1.383138,3,3,2,0.168298,-0.403929,-0.678049,0,-0.603911,3,1,2,-0.164511,0.155707,3,0.488508,1.041095,-0.679146,0.526188,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
152,1.760373,0,1.570547,-0.393938,2,2,-1.569253,3,2,3,-0.891758,0.243683,-0.277594,1,1.309341,4,4,1,0.221185,0.155707,1,-0.001333,0.764998,0.562576,0.245834,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
153,0.884358,0,-1.508498,-0.023755,3,2,-0.289883,3,2,2,-0.882834,-0.47954,2.125136,0,0.762698,3,3,1,1.121144,-0.620189,1,1.631469,1.317193,-0.679146,3.049371,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
154,-0.539166,0,0.407848,-0.14715,3,2,-1.126394,3,3,4,0.530149,0.179316,-0.678049,0,-0.330589,3,4,0,-0.293077,-0.620189,3,0.325228,1.041095,0.252146,0.806541,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
155,-0.867672,0,1.719293,-1.010909,1,4,-1.224807,3,2,3,-0.464039,1.68226,-0.678049,0,-0.603911,3,1,1,-0.164511,-1.396086,3,0.488508,0.764998,-0.679146,1.367249,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
156,1.541369,0,0.908626,-0.270544,4,2,-1.569253,2,2,3,-0.078815,-0.046393,-0.277594,0,0.489376,3,3,0,-0.164511,-0.620189,3,-0.981014,-1.167687,-0.679146,-1.155935,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
157,2.307882,0,0.849128,-0.023755,3,2,0.448214,2,1,2,-0.670781,-0.342934,0.523316,1,1.309341,4,2,1,-0.293077,0.155707,2,-0.981014,-1.167687,-0.679146,-1.155935,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
158,0.336849,0,-0.42761,-0.640727,4,3,0.054562,2,3,4,0.924722,-0.809671,1.724681,0,-1.150554,3,1,1,0.478316,-0.620189,2,0.815068,1.869389,-0.058285,1.927956,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
159,-0.320163,0,-1.238276,-0.887515,4,3,0.448214,3,1,3,-0.907694,-0.421497,1.324226,0,0.762698,3,4,1,-0.678774,0.155707,3,-0.491174,-0.339394,-0.368715,-0.595227,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
160,-1.634185,0,1.124308,1.210187,1,3,0.694247,3,1,4,-0.888146,-0.32621,-0.678049,0,2.402628,4,1,2,-1.193036,2.483396,3,-0.817734,-0.615492,-0.058285,-0.595227,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
161,-1.086676,0,-0.276384,-0.023755,3,4,-0.437503,3,1,2,-0.951677,-1.172548,1.324226,0,0.762698,3,4,1,-0.678774,-1.396086,1,-0.817734,-0.615492,-0.058285,-0.595227,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
162,-0.977174,0,-0.898639,1.456975,3,3,-1.175601,3,1,4,-0.805279,-1.073888,-0.678049,0,-1.150554,3,3,1,-0.807339,-0.620189,1,-0.327893,-0.615492,-0.679146,-0.595227,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
163,2.19838,0,-1.161424,1.827158,2,3,0.841867,4,3,4,0.623852,1.277362,0.122861,1,0.216054,3,2,1,0.09262,-0.620189,1,-0.327893,-0.339394,-0.368715,-0.03452,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
164,-1.086676,0,1.605254,-0.764121,3,3,0.645041,2,1,3,-0.836514,1.547763,-0.678049,1,-0.057267,3,4,1,-1.321601,-0.620189,2,-0.981014,-0.891589,-0.679146,-0.875581,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
165,1.431867,0,1.610212,0.223033,3,3,-0.634329,3,5,2,2.852116,0.385068,0.122861,0,-0.057267,3,2,0,1.249709,1.7075,3,-0.327893,-0.063296,0.562576,-0.03452,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
166,0.44635,0,-0.836662,0.593216,3,1,-0.486709,3,1,3,-0.860949,-1.363824,0.523316,0,-0.877232,3,1,1,0.221185,-0.620189,3,0.325228,1.041095,-0.368715,1.086895,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
167,-0.75817,0,1.330074,-0.517332,3,2,-1.224807,3,3,4,0.619602,-0.879801,-0.277594,0,-0.877232,3,3,1,0.09262,-0.620189,3,0.488508,1.317193,1.493867,-0.03452,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
168,0.117845,0,-0.249114,-1.010909,4,1,-0.33909,2,2,4,0.463855,-0.194383,0.523316,0,1.855984,4,3,0,0.09262,-0.620189,4,0.161947,-0.339394,-0.679146,0.806541,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
169,-0.539166,0,-1.691952,-0.393938,5,3,-1.126394,3,1,3,-0.736224,-0.264653,0.122861,0,1.309341,4,1,0,-0.421642,-0.620189,3,-0.327893,-0.063296,-0.368715,-0.03452,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
170,-1.086676,0,0.878877,0.963398,3,3,-0.732742,3,1,2,-0.731974,-0.133388,-1.078504,1,0.216054,3,4,1,-0.678774,0.155707,2,-0.327893,-0.615492,-0.368715,-0.875581,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
171,-1.96269,1,-0.497025,-1.010909,1,3,1.678377,1,1,1,-0.887721,0.938237,-1.078504,0,1.582663,4,1,0,-1.321601,1.7075,4,-1.144294,-1.167687,-0.679146,-1.155935,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
172,-0.101159,0,1.679627,-0.764121,2,4,-1.766079,3,1,2,-0.938079,0.105251,0.523316,0,-0.877232,3,3,0,0.221185,0.155707,2,0.161947,0.764998,1.493867,-0.595227,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
173,-0.75817,0,-1.714264,-0.023755,3,3,0.005356,3,2,1,-0.729,-0.46394,-0.678049,0,-1.150554,3,3,2,0.09262,0.931603,3,0.815068,1.317193,1.183437,1.647603,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
174,0.884358,0,1.154058,-0.640727,2,3,-1.766079,3,2,1,-0.318066,-1.123499,0.523316,1,-1.150554,3,1,1,-0.293077,0.155707,4,-0.327893,-0.063296,-0.679146,-0.314873,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
175,2.088878,0,-0.221844,-0.14715,3,3,0.054562,3,1,1,-0.477212,-0.052577,0.523316,1,0.762698,3,3,1,0.992578,0.155707,3,-0.817734,-0.615492,-0.058285,-0.595227,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
176,-0.429664,0,-1.657244,-0.887515,3,3,1.186312,3,1,4,-0.850537,-0.533789,-1.078504,0,-0.330589,3,1,0,-0.935905,-0.620189,4,-0.654454,-0.891589,-0.679146,-0.595227,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
177,-1.96269,1,-1.238276,-0.887515,3,2,-0.929568,2,1,4,-1.147583,-0.712838,-0.678049,0,1.855984,4,3,0,-1.321601,0.155707,2,-0.981014,-1.167687,-0.368715,-1.155935,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
178,0.99386,0,-0.685436,-1.010909,2,2,1.284725,3,3,1,0.839305,-1.711241,-0.678049,0,2.675949,4,3,3,1.635406,-0.620189,3,2.774431,2.421585,3.97731,0.806541,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
179,0.117845,0,1.431717,-0.023755,2,3,0.448214,3,1,4,-0.895583,-1.123499,-0.678049,0,-0.877232,3,3,0,-1.193036,0.155707,3,-0.817734,-0.615492,-0.058285,-0.875581,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
180,-0.648668,0,-1.64237,0.346427,1,3,1.432345,3,1,4,-0.546905,-1.030039,2.125136,1,2.129306,4,3,1,-0.550208,-2.171982,3,-0.491174,-0.615492,-0.679146,-0.595227,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
181,-0.320163,0,-0.430089,2.197341,2,4,1.432345,3,1,2,-0.890696,-1.208948,-0.277594,0,-0.057267,3,4,0,-0.293077,0.155707,3,-0.654454,-0.615492,-0.368715,-0.595227,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
182,0.44635,1,1.372219,1.333581,2,2,0.202182,3,1,2,-0.714551,1.042097,-0.678049,1,1.855984,4,4,0,-0.935905,1.7075,2,-0.491174,-0.339394,-0.679146,-0.595227,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
183,1.431867,0,-1.176299,-1.010909,3,3,0.989486,2,1,3,-0.597688,-1.530224,-0.277594,0,-0.057267,3,4,1,-0.807339,-0.620189,2,-0.654454,-0.615492,-0.679146,-0.595227,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
184,1.760373,0,0.697903,0.469821,2,4,-0.437503,4,2,1,-0.436204,1.677623,-0.678049,0,-1.150554,3,3,2,-0.807339,0.155707,3,-0.491174,-0.615492,-0.368715,-0.314873,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
185,-0.429664,0,0.3186,0.593216,3,4,0.300595,3,1,2,-0.796143,-1.354829,-0.678049,0,-0.603911,3,4,1,-0.421642,1.7075,3,0.161947,0.764998,-0.368715,0.526188,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
186,0.336849,0,0.462388,-0.640727,1,4,-0.978775,3,5,3,2.662372,-1.098201,-0.678049,0,-0.330589,3,2,1,1.249709,-0.620189,3,2.12131,1.041095,2.114728,1.367249,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
